   1.0000000e+00   1.4000000e+01   1.4000000e+01
   2.0000000e+00   1.4000000e+01   0.0000000e+00
   3.0000000e+00   1.4000000e+01   0.0000000e+00
   4.0000000e+00   1.4000000e+01   0.0000000e+00
   5.0000000e+00   1.4000000e+01   0.0000000e+00
   6.0000000e+00   1.4000000e+01   0.0000000e+00
   7.0000000e+00   1.4000000e+01   0.0000000e+00
   8.0000000e+00   1.5000000e+01   1.0000000e+00
   9.0000000e+00   1.6000000e+01   1.0000000e+00
   1.0000000e+01   1.7000000e+01   1.0000000e+00
   1.1000000e+01   1.7000000e+01   0.0000000e+00
   1.2000000e+01   1.7000000e+01   0.0000000e+00
   1.3000000e+01   1.7000000e+01   0.0000000e+00
   1.4000000e+01   1.9000000e+01   2.0000000e+00
   1.5000000e+01   1.9000000e+01   0.0000000e+00
   1.6000000e+01   2.1000000e+01   2.0000000e+00
   1.7000000e+01   2.2000000e+01   1.0000000e+00
   1.8000000e+01   2.3000000e+01   1.0000000e+00
   1.9000000e+01   2.3000000e+01   0.0000000e+00
   2.0000000e+01   2.8000000e+01   5.0000000e+00
   2.1000000e+01   2.9000000e+01   1.0000000e+00
   2.2000000e+01   2.9000000e+01   0.0000000e+00
   2.3000000e+01   2.9000000e+01   0.0000000e+00
   2.4000000e+01   3.0000000e+01   1.0000000e+00
   2.5000000e+01   3.2000000e+01   2.0000000e+00
   2.6000000e+01   3.4000000e+01   2.0000000e+00
   2.7000000e+01   3.6000000e+01   2.0000000e+00
   2.8000000e+01   3.7000000e+01   1.0000000e+00
   2.9000000e+01   4.6000000e+01   9.0000000e+00
   3.0000000e+01   4.9000000e+01   3.0000000e+00
   3.1000000e+01   5.1000000e+01   2.0000000e+00
   3.2000000e+01   5.2000000e+01   1.0000000e+00
   3.3000000e+01   5.3000000e+01   1.0000000e+00
   3.4000000e+01   5.5000000e+01   2.0000000e+00
   3.5000000e+01   5.9000000e+01   4.0000000e+00
   3.6000000e+01   6.0000000e+01   1.0000000e+00
   3.7000000e+01   6.0000000e+01   0.0000000e+00
   3.8000000e+01   6.2000000e+01   2.0000000e+00
   3.9000000e+01   6.4000000e+01   2.0000000e+00
   4.0000000e+01   7.4000000e+01   1.0000000e+01
   4.1000000e+01   8.2000000e+01   8.0000000e+00
   4.2000000e+01   9.2000000e+01   1.0000000e+01
   4.3000000e+01   1.0200000e+02   1.0000000e+01
   4.4000000e+01   1.0700000e+02   5.0000000e+00
   4.5000000e+01   1.2000000e+02   1.3000000e+01
   4.6000000e+01   1.3400000e+02   1.4000000e+01
   4.7000000e+01   1.4600000e+02   1.2000000e+01
   4.8000000e+01   1.7000000e+02   2.4000000e+01
   4.9000000e+01   1.8400000e+02   1.4000000e+01
   5.0000000e+01   2.0300000e+02   1.9000000e+01
   5.1000000e+01   2.2500000e+02   2.2000000e+01
   5.2000000e+01   2.4600000e+02   2.1000000e+01
   5.3000000e+01   2.7500000e+02   2.9000000e+01
   5.4000000e+01   2.9800000e+02   2.3000000e+01
   5.5000000e+01   3.3500000e+02   3.7000000e+01
   5.6000000e+01   3.7300000e+02   3.8000000e+01
   5.7000000e+01   4.9800000e+02   1.2500000e+02
   5.8000000e+01   5.7700000e+02   7.9000000e+01
   5.9000000e+01   6.6300000e+02   8.6000000e+01
   6.0000000e+01   7.4700000e+02   8.4000000e+01
